client_id,sess_id,timeon
22732.00,1.00,234.53
22732.00,2.00,1484.38
22732.00,3.00,281.43
22732.00,4.00,248.47
22732.00,5.00,592.51
22732.00,6.00,8.77
22733.00,0.00,81.30
22733.00,1.00,457.09
22734.00,0.00,5311.35
22734.00,1.00,773.08
22734.00,2.00,3466.88
22734.00,3.00,8.01
22735.00,0.00,57.73
22735.00,1.00,99.91
22735.00,2.00,419.63
22736.00,0.00,262.98
22736.00,1.00,1447.04
22736.00,2.00,30.31
22737.00,0.00,175.80
22737.00,1.00,140.96
22738.00,0.00,5987.81
22738.00,1.00,263.14
22738.00,2.00,534.39
22739.00,0.00,2193.48
22739.00,1.00,4.14
22739.00,2.00,417.71
22739.00,3.00,31.64
22740.00,0.00,60.72
22740.00,1.00,438.86
22741.00,0.00,733.41
22741.00,1.00,298.11
22742.00,0.00,685.84
22742.00,1.00,2546.73
22743.00,0.00,148.47
22743.00,1.00,53.35
22744.00,0.00,2525.30
22744.00,1.00,213.17
22745.00,0.00,1110.92
22745.00,1.00,171.15
22745.00,2.00,560.24
22746.00,0.00,2494.03
22746.00,1.00,1062.47
22747.00,0.00,272.67
22747.00,1.00,144.51
22747.00,2.00,100.28
22748.00,0.00,770.61
22748.00,1.00,76.55
22749.00,0.00,284.84
22749.00,1.00,283.71
22749.00,2.00,103.14
22749.00,3.00,56.15
22749.00,4.00,402.73
22750.00,0.00,3419.88
22750.00,1.00,614.84
22751.00,0.00,139.65
22751.00,1.00,409.39
22752.00,0.00,922.06
22752.00,1.00,1079.39
22753.00,0.00,3179.70
22753.00,1.00,23.70
22754.00,0.00,1258.77
22754.00,1.00,1328.71
22754.00,2.00,171.40
22754.00,3.00,1820.34
22755.00,0.00,400.36
22755.00,1.00,752.19
22756.00,0.00,804.60
22756.00,1.00,387.65
22756.00,2.00,127.54
22757.00,0.00,526.61
22757.00,1.00,4292.20
22758.00,0.00,915.54
22758.00,1.00,1012.55
22758.00,2.00,673.98
22759.00,0.00,2117.59
22759.00,1.00,1387.04
22760.00,0.00,101.90
22760.00,1.00,1204.83
22761.00,0.00,657.81
22761.00,1.00,180.63
22762.00,0.00,1381.78
22762.00,1.00,29.87
22762.00,2.00,129.59
22762.00,3.00,267.77
22763.00,0.00,509.22
22763.00,1.00,243.99
22763.00,2.00,1054.98
22764.00,0.00,645.68
22764.00,1.00,89.85
22765.00,0.00,776.72
22765.00,1.00,293.27
22766.00,0.00,491.52
22766.00,1.00,94.94
22766.00,2.00,216.83
22767.00,0.00,328.76
22767.00,1.00,510.69
22768.00,0.00,3296.95
22768.00,1.00,3248.06
22769.00,0.00,1573.29
22769.00,1.00,271.67
22770.00,0.00,12.73
22770.00,1.00,492.06
22771.00,0.00,35.47
22771.00,1.00,784.56
22772.00,0.00,50.34
22772.00,1.00,235.98
22772.00,2.00,2331.69
22772.00,3.00,380.25
22773.00,0.00,3854.00
22773.00,1.00,580.30
22773.00,2.00,903.58
22773.00,3.00,1.99
22773.00,4.00,945.77
22774.00,0.00,697.67
22774.00,1.00,24.68
22775.00,0.00,449.98
22775.00,1.00,720.96
22776.00,0.00,71.36
22776.00,1.00,449.57
22776.00,2.00,506.40
22777.00,0.00,537.42
22777.00,1.00,1286.65
22777.00,2.00,336.61
22778.00,0.00,292.84
22778.00,1.00,1120.98
22779.00,0.00,77.26
22779.00,1.00,2698.40
22779.00,2.00,1835.45
22780.00,0.00,360.35
22780.00,1.00,640.96
22781.00,0.00,168.07
22781.00,1.00,175.59
22782.00,0.00,2051.00
22782.00,1.00,597.86
22783.00,0.00,254.82
22783.00,1.00,278.36
22784.00,0.00,731.80
22784.00,1.00,736.39
22785.00,0.00,2577.79
22785.00,1.00,1085.26
22786.00,0.00,391.00
22786.00,1.00,288.26
22786.00,2.00,1064.83
22786.00,3.00,139.95
22787.00,0.00,2523.52
22787.00,1.00,173.55
22788.00,0.00,120.49
22788.00,1.00,593.13
22789.00,0.00,45.41
22789.00,1.00,3131.54
22790.00,0.00,112.74
22790.00,1.00,2337.76
22790.00,2.00,42.81
22791.00,0.00,102.40
22791.00,1.00,1039.42
22792.00,0.00,4919.97
22792.00,1.00,1110.33
22793.00,0.00,2035.24
22793.00,1.00,925.64
22794.00,0.00,301.64
22794.00,1.00,58.66
22794.00,2.00,1867.31
22794.00,3.00,1020.16
22794.00,4.00,772.65
22795.00,0.00,43.28
22795.00,1.00,2598.19
22796.00,0.00,135.48
22796.00,1.00,4.29
22797.00,0.00,914.78
22797.00,1.00,833.21
22798.00,0.00,75.29
22798.00,1.00,525.55
22799.00,0.00,48.07
22799.00,1.00,48.67
22800.00,0.00,2405.88
22800.00,1.00,463.24
22800.00,2.00,44.35
22801.00,0.00,3596.31
22801.00,1.00,273.12
22802.00,0.00,2114.62
22802.00,1.00,48.56
22802.00,2.00,364.19
22803.00,0.00,172.48
22803.00,1.00,88.13
22804.00,0.00,200.35
22804.00,1.00,5.25
22805.00,0.00,305.69
22805.00,1.00,2508.37
22806.00,0.00,2282.99
22806.00,1.00,7399.92
22806.00,2.00,42.15
22807.00,0.00,793.23
22807.00,1.00,881.37
22807.00,2.00,1611.75
22807.00,3.00,1525.74
22808.00,0.00,530.97
22808.00,1.00,291.94
22809.00,0.00,220.29
22809.00,1.00,234.15
22809.00,2.00,389.41
22809.00,3.00,1422.87
22810.00,0.00,286.01
22810.00,1.00,452.01
22811.00,0.00,93.80
22811.00,1.00,218.54
22812.00,0.00,81.74
22812.00,1.00,206.60
22813.00,0.00,322.33
22813.00,1.00,330.00
22813.00,2.00,88.87
22813.00,3.00,119.19
22813.00,4.00,145.92
22813.00,5.00,1154.51
22814.00,0.00,92.57
22814.00,1.00,902.50
22815.00,0.00,435.57
22815.00,1.00,1054.54
22815.00,2.00,68.86
22815.00,3.00,958.03
22816.00,0.00,648.52
22816.00,1.00,108.61
22816.00,2.00,81.63
22817.00,0.00,1468.80
22817.00,1.00,71.78
22818.00,0.00,106.12
22818.00,1.00,26.70
22819.00,0.00,35.38
22819.00,1.00,189.66
22819.00,2.00,895.77
22819.00,3.00,312.60
22820.00,0.00,68.54
22820.00,1.00,1410.01
22821.00,0.00,1593.90
22821.00,1.00,268.08
22822.00,0.00,748.12
22822.00,1.00,901.43
22823.00,0.00,1783.87
22823.00,1.00,66.37
22824.00,0.00,52.12
22824.00,1.00,280.79
22824.00,2.00,138.23
22824.00,3.00,2365.91
22825.00,0.00,304.75
22825.00,1.00,31.57
22825.00,2.00,1705.29
22826.00,0.00,817.73
22826.00,1.00,377.12
22827.00,0.00,320.41
22827.00,1.00,297.65
22828.00,0.00,361.14
22828.00,1.00,1839.99
22829.00,0.00,557.88
22829.00,1.00,786.09
22829.00,2.00,94.73
22830.00,0.00,61.49
22830.00,1.00,192.50
22831.00,0.00,440.93
22831.00,1.00,338.93
22831.00,2.00,992.99
22832.00,0.00,771.48
22832.00,1.00,130.12
22832.00,2.00,34.46
22833.00,0.00,257.97
22833.00,1.00,114.30
22834.00,0.00,1538.19
22834.00,1.00,90.84
22835.00,0.00,801.16
22835.00,1.00,76.83
22836.00,0.00,24.02
22836.00,1.00,36.55
22837.00,0.00,86.00
22837.00,1.00,1105.23
22838.00,0.00,477.75
22838.00,1.00,336.35
22839.00,0.00,1.48
22839.00,1.00,442.79
22839.00,2.00,70.49
22840.00,0.00,3289.79
22840.00,1.00,230.68
22841.00,0.00,9653.56
22841.00,1.00,415.48
22842.00,0.00,130.35
22842.00,1.00,299.68
22842.00,2.00,582.23
22843.00,0.00,1739.13
22843.00,1.00,821.33
22843.00,2.00,544.27
22844.00,0.00,1740.60
22844.00,1.00,1206.44
22844.00,2.00,384.28
22844.00,3.00,400.10
22844.00,4.00,3119.30
22844.00,5.00,1.68
22845.00,0.00,771.80
22845.00,1.00,464.52
22846.00,0.00,231.75
22846.00,1.00,936.58
22846.00,2.00,1785.74
22847.00,0.00,4131.04
22847.00,1.00,75.73
22847.00,2.00,128.01
22847.00,3.00,1203.17
22847.00,4.00,85.26
22847.00,5.00,325.82
22848.00,0.00,42.65
22848.00,1.00,527.96
22849.00,0.00,679.92
22849.00,1.00,891.56
22849.00,2.00,351.37
22849.00,3.00,121.97
22850.00,0.00,144.93
22850.00,1.00,150.74
22851.00,0.00,1301.53
22851.00,1.00,38.48
22851.00,2.00,3414.40
22852.00,0.00,87.43
22852.00,1.00,339.61
22852.00,2.00,325.60
22852.00,3.00,385.95
22852.00,4.00,375.40
22852.00,5.00,4510.02
22852.00,6.00,484.48
22853.00,0.00,155.21
22853.00,1.00,621.72
22854.00,0.00,1755.29
22854.00,1.00,309.73
22855.00,0.00,350.72
22855.00,1.00,373.57
22856.00,0.00,792.10
22856.00,1.00,521.76
22857.00,0.00,317.40
22857.00,1.00,422.74
22858.00,0.00,104.31
22858.00,1.00,36.45
22859.00,0.00,673.40
22859.00,1.00,330.12
22860.00,0.00,236.06
22860.00,1.00,106.10
22861.00,0.00,864.38
22861.00,1.00,287.81
22861.00,2.00,2855.30
22861.00,3.00,1612.98
22861.00,4.00,379.42
22862.00,0.00,3.01
22862.00,1.00,416.84
22863.00,0.00,595.01
22863.00,1.00,105.60
22864.00,0.00,18.83
22864.00,1.00,1141.75
22864.00,2.00,599.06
22864.00,3.00,247.84
22865.00,0.00,2881.84
22865.00,1.00,1016.47
22865.00,2.00,11.85
22866.00,0.00,22.74
22866.00,1.00,906.23
22866.00,2.00,2.16
22866.00,3.00,108.25
22867.00,0.00,2158.56
22867.00,1.00,421.36
22868.00,0.00,253.63
22868.00,1.00,8.57
22868.00,2.00,1079.88
22869.00,0.00,145.98
22869.00,1.00,119.44
22869.00,2.00,843.26
22870.00,0.00,128.32
22870.00,1.00,157.35
22870.00,2.00,89.15
22870.00,3.00,558.06
22871.00,0.00,933.40
22871.00,1.00,1151.64
22872.00,0.00,19.41
22872.00,1.00,394.78
22873.00,0.00,747.32
22873.00,1.00,316.94
22874.00,0.00,2509.29
22874.00,1.00,38.46
22874.00,2.00,19.83
22874.00,3.00,242.96
22875.00,0.00,976.88
22875.00,1.00,583.90
22875.00,2.00,160.69
22876.00,0.00,798.04
22876.00,1.00,389.86
22876.00,2.00,633.01
22877.00,0.00,177.63
22877.00,1.00,1848.67
22877.00,2.00,119.27
22877.00,3.00,1224.85
22877.00,4.00,97.52
22877.00,5.00,158.47
22878.00,0.00,1448.76
22878.00,1.00,17.46
22879.00,0.00,82.36
22879.00,1.00,17.88
22879.00,2.00,989.55
22879.00,3.00,92.77
22879.00,4.00,288.18
22879.00,5.00,339.41
22879.00,6.00,55.77
22879.00,7.00,84.19
22879.00,8.00,90.62
22879.00,9.00,1975.98
22879.00,10.00,1555.52
22879.00,11.00,313.49
22880.00,0.00,146.60
22880.00,1.00,7.15
22881.00,0.00,605.57
22881.00,1.00,1574.20
22882.00,0.00,275.07
22882.00,1.00,398.04
22883.00,0.00,1189.54
22883.00,1.00,19.47
22883.00,2.00,147.71
22883.00,3.00,840.65
22883.00,4.00,203.25
22883.00,5.00,39.37
22884.00,0.00,43.18
22884.00,1.00,177.82
22885.00,0.00,3072.69
22885.00,1.00,360.63
22886.00,0.00,159.58
22886.00,1.00,26.09
22887.00,0.00,275.61
22887.00,1.00,1022.73
22887.00,2.00,1165.61
22888.00,0.00,1542.95
22888.00,1.00,11.69
22889.00,0.00,120.82
22889.00,1.00,274.45
22889.00,2.00,284.17
22889.00,3.00,268.35
22889.00,4.00,1502.89
22889.00,5.00,14.26
22890.00,0.00,920.77
22890.00,1.00,870.46
22890.00,2.00,1760.01
22890.00,3.00,70.60
22890.00,4.00,1843.55
22891.00,0.00,279.87
22891.00,1.00,97.09
22891.00,2.00,324.42
22891.00,3.00,2284.47
22891.00,4.00,397.34
22892.00,0.00,222.58
22892.00,1.00,26.90
22893.00,0.00,1287.72
22893.00,1.00,52.65
22894.00,0.00,405.76
22894.00,1.00,480.30
22895.00,0.00,1287.26
22895.00,1.00,829.63
22896.00,0.00,220.37
22896.00,1.00,23.73
22897.00,0.00,108.28
22897.00,1.00,104.80
22898.00,0.00,354.03
22898.00,1.00,165.45
22898.00,2.00,571.84
22898.00,3.00,307.23
22898.00,4.00,353.47
22899.00,0.00,488.61
22899.00,1.00,349.06
22899.00,2.00,8047.76
22900.00,0.00,13.34
22900.00,1.00,1501.08
22901.00,0.00,1636.35
22901.00,1.00,324.21
22902.00,0.00,1043.60
22902.00,1.00,4741.14
22902.00,2.00,1529.44
22903.00,0.00,1904.86
22903.00,1.00,403.00
22904.00,0.00,2167.36
22904.00,1.00,825.75
22904.00,2.00,96.04
22905.00,0.00,517.34
22905.00,1.00,2304.41
22906.00,0.00,752.71
22906.00,1.00,369.90
22907.00,0.00,154.11
22907.00,1.00,507.27
22907.00,2.00,807.11
22907.00,3.00,1048.36
22907.00,4.00,530.13
22908.00,0.00,846.15
22908.00,1.00,1102.94
22908.00,2.00,392.47
22908.00,3.00,2120.66
22909.00,0.00,128.55
22909.00,1.00,796.49
22910.00,0.00,3963.72
22910.00,1.00,32.84
22911.00,0.00,37.45
22911.00,1.00,1666.97
22912.00,0.00,802.08
22912.00,1.00,326.90
22913.00,0.00,4089.48
22913.00,1.00,809.20
22913.00,2.00,39.02
22914.00,0.00,368.13
22914.00,1.00,8.21
22914.00,2.00,1361.97
22914.00,3.00,388.77
22914.00,4.00,667.67
22914.00,5.00,1237.81
22915.00,0.00,4.40
22915.00,1.00,1429.42
22915.00,2.00,130.58
22916.00,0.00,1085.95
22916.00,1.00,1271.41
22916.00,2.00,557.28
22916.00,3.00,4671.98
22916.00,4.00,873.08
22917.00,0.00,1028.32
22917.00,1.00,364.65
22918.00,0.00,116.57
22918.00,1.00,1997.24
22919.00,0.00,270.86
22919.00,1.00,28.51
22920.00,0.00,125.66
22920.00,1.00,611.05
22920.00,2.00,199.99
22920.00,3.00,2026.80
22920.00,4.00,323.00
22921.00,0.00,506.47
22921.00,1.00,78.51
22921.00,2.00,2280.54
22921.00,3.00,1599.21
22921.00,4.00,718.27
22921.00,5.00,385.77
22921.00,6.00,124.35
22921.00,7.00,66.84
22922.00,0.00,882.43
22922.00,1.00,3994.89
22922.00,2.00,2138.77
22922.00,3.00,556.37
22922.00,4.00,1191.86
22922.00,5.00,74.21
22922.00,6.00,665.06
22923.00,0.00,149.60
22923.00,1.00,343.35
22924.00,0.00,112.39
22924.00,1.00,284.89
22924.00,2.00,967.25
22925.00,0.00,470.41
22925.00,1.00,9.69
22925.00,2.00,421.42
22925.00,3.00,3038.82
22925.00,4.00,187.23
22926.00,0.00,1085.02
22926.00,1.00,21.06
22927.00,0.00,342.22
22927.00,1.00,394.56
22927.00,2.00,160.73
22927.00,3.00,274.83
22928.00,0.00,1708.93
22928.00,1.00,235.67
22928.00,2.00,243.77
22929.00,0.00,3065.44
22929.00,1.00,19.99
22929.00,2.00,316.96
22929.00,3.00,2071.12
22930.00,0.00,1075.87
22930.00,1.00,82.07
22930.00,2.00,898.99
22931.00,0.00,261.63
22931.00,1.00,1764.51
22932.00,0.00,360.39
22932.00,1.00,200.22
22932.00,2.00,178.30
22933.00,0.00,61.82
22933.00,1.00,143.05
22934.00,0.00,66.08
22934.00,1.00,420.12
22934.00,2.00,1534.17
22935.00,0.00,195.09
22935.00,1.00,2998.57
22936.00,0.00,3848.93
22936.00,1.00,832.64
22937.00,0.00,412.34
22937.00,1.00,449.52
22938.00,0.00,460.29
22938.00,1.00,249.54
22939.00,0.00,3579.43
22939.00,1.00,1149.94
22940.00,0.00,17.17
22940.00,1.00,540.15
22941.00,0.00,901.05
22941.00,1.00,3013.54
22942.00,0.00,1612.25
22942.00,1.00,131.94
22943.00,0.00,55.16
22943.00,1.00,57.67
22944.00,0.00,80.35
22944.00,1.00,775.14
22945.00,0.00,186.12
22945.00,1.00,1748.65
22945.00,2.00,2621.01
22945.00,3.00,613.89
22945.00,4.00,467.43
22945.00,5.00,175.35
22946.00,0.00,3971.59
22946.00,1.00,2040.55
22946.00,2.00,322.08
22946.00,3.00,1598.26
22947.00,0.00,2646.17
22947.00,1.00,1645.14
22948.00,0.00,4.20
22948.00,1.00,3579.57
22949.00,0.00,1553.34
22949.00,1.00,243.85
22950.00,0.00,142.84
22950.00,1.00,211.10
22951.00,0.00,4176.92
22951.00,1.00,264.91
22951.00,2.00,164.71
22952.00,0.00,601.89
22952.00,1.00,451.39
22953.00,0.00,1791.02
22953.00,1.00,168.99
22954.00,0.00,430.70
22954.00,1.00,297.63
22954.00,2.00,1516.48
22955.00,0.00,224.73
22955.00,1.00,387.97
22955.00,2.00,191.71
22956.00,0.00,64.94
22956.00,1.00,2024.35
22956.00,2.00,1489.53
22956.00,3.00,162.58
22957.00,0.00,15.13
22957.00,1.00,2411.93
22958.00,0.00,752.17
22958.00,1.00,386.34
22959.00,0.00,1490.16
22959.00,1.00,114.93
22959.00,2.00,831.01
22959.00,3.00,969.42
22959.00,4.00,3436.25
22960.00,0.00,3037.56
22960.00,1.00,6432.41
22960.00,2.00,445.83
22961.00,0.00,6.61
22961.00,1.00,864.31
22961.00,2.00,119.86
22962.00,0.00,270.49
22962.00,1.00,1553.43
22963.00,0.00,425.98
22963.00,1.00,321.44
22963.00,2.00,1507.28
22963.00,3.00,381.49
22964.00,0.00,197.61
22964.00,1.00,624.57
22965.00,0.00,370.17
22965.00,1.00,128.49
22965.00,2.00,885.34
22966.00,0.00,216.35
22966.00,1.00,188.24
22966.00,2.00,145.50
22966.00,3.00,1908.57
22966.00,4.00,1267.95
22966.00,5.00,141.34
22967.00,0.00,498.19
22967.00,1.00,757.03
22968.00,0.00,1022.57
22968.00,1.00,523.32
22969.00,0.00,986.99
22969.00,1.00,60.01
22970.00,0.00,902.31
22970.00,1.00,23.35
22971.00,0.00,307.13
22971.00,1.00,1236.89
22972.00,0.00,2970.60
22972.00,1.00,135.37
22973.00,0.00,508.08
22973.00,1.00,1207.81
22974.00,0.00,3774.04
22974.00,1.00,64.23
22974.00,2.00,2453.93
22974.00,3.00,382.43
22975.00,0.00,2554.38
22975.00,1.00,320.51
22975.00,2.00,1316.12
22976.00,0.00,1433.44
22976.00,1.00,1225.06
22977.00,0.00,5146.41
22977.00,1.00,130.10
22977.00,2.00,211.92
22978.00,0.00,11.73
22978.00,1.00,53.43
22979.00,0.00,1809.24
22979.00,1.00,17.81
22980.00,0.00,749.33
22980.00,1.00,177.11
22981.00,0.00,6.89
22981.00,1.00,501.69
22982.00,0.00,3451.45
22982.00,1.00,12.37
22983.00,0.00,690.73
22983.00,1.00,101.31
22984.00,0.00,111.98
22984.00,1.00,34.59
22984.00,2.00,283.84
22985.00,0.00,314.47
22985.00,1.00,592.76
22985.00,2.00,2037.26
22985.00,3.00,277.22
22986.00,0.00,778.45
22986.00,1.00,3.32
22987.00,0.00,607.30
22987.00,1.00,114.69
22987.00,2.00,8.61
22988.00,0.00,42.21
22988.00,1.00,239.77
22989.00,0.00,1650.37
22989.00,1.00,37.60
22989.00,2.00,56.63
22990.00,0.00,211.55
22990.00,1.00,1705.95
22990.00,2.00,1333.73
22990.00,3.00,183.49
22991.00,0.00,5298.22
22991.00,1.00,734.20
22991.00,2.00,58.92
22992.00,0.00,496.15
22992.00,1.00,307.55
22993.00,0.00,1192.29
22993.00,1.00,1436.24
22994.00,0.00,149.32
22994.00,1.00,520.15
22995.00,0.00,1196.35
22995.00,1.00,4007.94
22996.00,0.00,215.27
22996.00,1.00,491.71
22997.00,0.00,284.45
22997.00,1.00,529.53
22998.00,0.00,823.47
22998.00,1.00,483.86
22999.00,0.00,300.74
22999.00,1.00,142.52
23000.00,0.00,360.15
23000.00,1.00,498.88
23001.00,0.00,73.33
23001.00,1.00,41.74
23002.00,0.00,633.30
23002.00,1.00,1642.33
23003.00,0.00,1002.15
23003.00,1.00,85.84
23004.00,0.00,1345.22
23004.00,1.00,603.61
23005.00,0.00,3261.61
23005.00,1.00,472.59
23006.00,0.00,1594.94
23006.00,1.00,585.53
23007.00,0.00,343.67
23007.00,1.00,583.76
23007.00,2.00,332.39
23008.00,0.00,1173.21
23008.00,1.00,1059.56
23009.00,0.00,294.85
23009.00,1.00,879.61
23009.00,2.00,323.66
23009.00,3.00,58.39
23009.00,4.00,1388.74
23010.00,0.00,2124.83
23010.00,1.00,3115.15
23010.00,2.00,331.06
23010.00,3.00,214.42
23010.00,4.00,715.62
23011.00,0.00,254.82
23011.00,1.00,6098.83
23011.00,2.00,84.39
23012.00,0.00,73.51
23012.00,1.00,834.08
23012.00,2.00,260.12
23012.00,3.00,15.01
23012.00,4.00,31.81
23013.00,0.00,94.85
23013.00,1.00,356.50
23014.00,0.00,51.05
23014.00,1.00,706.46
23015.00,0.00,174.00
23015.00,1.00,559.68
23016.00,0.00,857.43
23016.00,1.00,309.14
23017.00,0.00,2406.35
23017.00,1.00,497.67
23018.00,0.00,67.43
23018.00,1.00,333.95
23019.00,0.00,11004.30
23019.00,1.00,134.38
23019.00,2.00,323.96
23020.00,0.00,2193.55
23020.00,1.00,1732.72
23021.00,0.00,68.37
23021.00,1.00,284.67
23022.00,0.00,8.82
23022.00,1.00,105.75
23022.00,2.00,349.59
23023.00,0.00,270.42
23023.00,1.00,218.19
23023.00,2.00,176.73
23023.00,3.00,291.21
23024.00,0.00,3894.25
23024.00,1.00,3388.39
23024.00,2.00,557.85
23025.00,0.00,824.03
23025.00,1.00,99.46
23025.00,2.00,26.57
23025.00,3.00,42.99
23025.00,4.00,203.22
23026.00,0.00,2407.43
23026.00,1.00,3119.06
23027.00,0.00,113.37
23027.00,1.00,217.20
23027.00,2.00,268.16
23027.00,3.00,17.25
23027.00,4.00,1081.00
23028.00,0.00,55.15
23028.00,1.00,1972.13
23028.00,2.00,376.35
23029.00,0.00,656.08
23029.00,1.00,640.80
23030.00,0.00,544.78
23030.00,1.00,189.55
23031.00,0.00,1741.21
23031.00,1.00,259.69
23031.00,2.00,182.27
23031.00,3.00,511.20
23031.00,4.00,14.54
23031.00,5.00,336.52
23032.00,0.00,13.16
23032.00,1.00,1970.31
23033.00,0.00,5252.97
23033.00,1.00,409.81
23034.00,0.00,356.66
23034.00,1.00,256.07
23034.00,2.00,822.68
23034.00,3.00,2351.08
23034.00,4.00,1711.85
23034.00,5.00,5035.15
23035.00,0.00,9.18
23035.00,1.00,518.66
23036.00,0.00,234.78
23036.00,1.00,274.21
23037.00,0.00,8.27
23037.00,1.00,125.84
23037.00,2.00,86.74
23038.00,0.00,119.45
23038.00,1.00,320.73
23038.00,2.00,203.26
23038.00,3.00,123.54
23039.00,0.00,2053.23
23039.00,1.00,354.67
23039.00,2.00,1661.29
23040.00,0.00,141.38
23040.00,1.00,597.02
23041.00,0.00,379.77
23041.00,1.00,955.22
23042.00,0.00,93.42
23042.00,1.00,999.94
23042.00,2.00,1029.44
23043.00,0.00,370.77
23043.00,1.00,9.73
23043.00,2.00,174.77
23043.00,3.00,1720.75
23044.00,0.00,139.45
23044.00,1.00,33.71
23044.00,2.00,572.41
23045.00,0.00,1684.08
23045.00,1.00,3992.82
23045.00,2.00,743.02
23045.00,3.00,1246.72
23046.00,0.00,350.89
23046.00,1.00,616.29
23047.00,0.00,32.47
23047.00,1.00,4177.43
23048.00,0.00,257.26
23048.00,1.00,201.89
23048.00,2.00,245.65
23048.00,3.00,902.42
23049.00,0.00,1591.83
23049.00,1.00,29.15
23049.00,2.00,71.61
23050.00,0.00,3505.62
23050.00,1.00,33.53
23051.00,0.00,218.08
23051.00,1.00,2367.61
23052.00,0.00,920.42
23052.00,1.00,12.67
23052.00,2.00,201.79
23052.00,3.00,253.59
23053.00,0.00,498.49
23053.00,1.00,372.49
23053.00,2.00,745.46
23053.00,3.00,119.96
23053.00,4.00,466.61
23054.00,0.00,24.71
23054.00,1.00,19.85
23054.00,2.00,1409.82
23055.00,0.00,45.93
23055.00,1.00,3325.99
23056.00,0.00,597.33
23056.00,1.00,213.46
23057.00,0.00,5090.77
23057.00,1.00,622.54
23058.00,0.00,226.83
23058.00,1.00,36.75
23059.00,0.00,63.04
23059.00,1.00,427.26
23059.00,2.00,646.36
23060.00,0.00,9.88
23060.00,1.00,140.93
23060.00,2.00,350.60
23060.00,3.00,322.95
23061.00,0.00,42.69
23061.00,1.00,1877.90
23061.00,2.00,330.70
23062.00,0.00,8988.30
23062.00,1.00,5.44
23063.00,0.00,76.16
23063.00,1.00,2702.91
23064.00,0.00,3418.34
23064.00,1.00,128.84
23064.00,2.00,745.74
23064.00,3.00,1649.34
23065.00,0.00,93.23
23065.00,1.00,205.91
23065.00,2.00,3338.19
23066.00,0.00,75.95
23066.00,1.00,2430.62
23066.00,2.00,118.21
23067.00,0.00,169.48
23067.00,1.00,402.78
23067.00,2.00,909.34
23068.00,0.00,259.73
23068.00,1.00,650.90
23069.00,0.00,1077.31
23069.00,1.00,263.15
23070.00,0.00,530.69
23070.00,1.00,280.10
23071.00,0.00,213.41
23071.00,1.00,1427.05
23071.00,2.00,230.55
23071.00,3.00,1518.74
23071.00,4.00,17.87
23071.00,5.00,21.64
23072.00,0.00,1750.78
23072.00,1.00,3068.98
23073.00,0.00,289.43
23073.00,1.00,1.02
23074.00,0.00,293.82
23074.00,1.00,28.75
23075.00,0.00,741.30
23075.00,1.00,156.25
23076.00,0.00,452.37
23076.00,1.00,127.45
23076.00,2.00,22.01
23077.00,0.00,372.98
23077.00,1.00,11227.16
23078.00,0.00,1047.94
23078.00,1.00,431.07
23079.00,0.00,321.30
23079.00,1.00,48.79
23079.00,2.00,909.01
23079.00,3.00,262.26
23080.00,0.00,431.73
23080.00,1.00,1241.38
23080.00,2.00,66.77
23080.00,3.00,1254.22
23080.00,4.00,1275.64
23081.00,0.00,1768.11
23081.00,1.00,260.28
23082.00,0.00,8447.09
23082.00,1.00,176.62
23082.00,2.00,90.14
23083.00,0.00,285.69
23083.00,1.00,975.64
23084.00,0.00,1293.89
23084.00,1.00,2444.39
23084.00,2.00,774.43
23084.00,3.00,308.58
23084.00,4.00,232.50
23084.00,5.00,735.36
23084.00,6.00,2130.82
23085.00,0.00,6751.57
23085.00,1.00,410.65
23086.00,0.00,2896.88
23086.00,1.00,845.39
23087.00,0.00,192.61
23087.00,1.00,888.26
23087.00,2.00,1065.84
23088.00,0.00,984.42
23088.00,1.00,560.95
23089.00,0.00,100.19
23089.00,1.00,218.53
23089.00,2.00,288.59
23089.00,3.00,42.41
23090.00,0.00,330.24
23090.00,1.00,3640.89
23091.00,0.00,564.53
23091.00,1.00,496.86
23092.00,0.00,1088.54
23092.00,1.00,211.48
23093.00,0.00,109.77
23093.00,1.00,306.01
23094.00,0.00,82.50
23094.00,1.00,242.01
23094.00,2.00,68.74
23095.00,0.00,181.17
23095.00,1.00,309.27
23096.00,0.00,115.98
23096.00,1.00,181.75
23097.00,0.00,665.10
23097.00,1.00,69.84
23098.00,0.00,85.23
23098.00,1.00,901.32
23099.00,0.00,846.38
23099.00,1.00,823.82
23100.00,0.00,3172.29
23100.00,1.00,405.03
23101.00,0.00,18.51
23101.00,1.00,480.79
23102.00,0.00,1559.74
23102.00,1.00,413.80
23102.00,2.00,303.75
23103.00,0.00,2583.48
23103.00,1.00,137.07
23104.00,0.00,48.53
23104.00,1.00,123.91
23105.00,0.00,11.51
23105.00,1.00,717.15
23105.00,2.00,799.26
23105.00,3.00,1271.54
23106.00,0.00,815.94
23106.00,1.00,1760.44
23107.00,0.00,1265.28
23107.00,1.00,358.54
23108.00,0.00,277.52
23108.00,1.00,261.25
23109.00,0.00,813.23
23109.00,1.00,664.22
23109.00,2.00,228.05
23110.00,0.00,396.84
23110.00,1.00,759.43
23111.00,0.00,808.16
23111.00,1.00,127.11
23112.00,0.00,362.15
23112.00,1.00,1213.63
23113.00,0.00,391.78
23113.00,1.00,20.46
23114.00,0.00,1837.82
23114.00,1.00,553.41
